Sample_ID,AKT1,APC,BRAF,CDKN2A,CTNNB1,EGFR,ERBB2,FBXW7,KRAS,MSH2,MSH6,NRAS,PIK3CA,PTEN,SMAD4,SMARCB1,STK11,TP53
GSM955479,9.23840473932508,7.665335917185176,7.491853096329675,6.189824558880018,10.442943495848729,7.459431618637297,8.108524456778168,7.876516946565,9.881113960675098,9.491853096329676,9.556506054671928,10.457380879072536,7.643856189774724,9.370687406807216,7.894817763307945,8.214319120800766,7.794415866350106,9.881113960675098
GSM955480,8.857980995127573,6.599912842187128,8.471675214392045,6.614709844115209,11.096056239180946,7.977279923499917,8.038918989292302,7.794415866350106,9.312882955284357,9.057991722759176,9.250298417906333,10.714245517666123,8.238404739325079,9.434628227636724,7.721099188707186,7.851749041416057,6.965784284662088,9.442943495848729
GSM955481,9.142107057302551,7.098032082960527,7.754887502163469,6.820178962415189,10.50382573799575,7.679480099505446,9.041659151637216,7.442943495848729,9.445014845868425,8.816983623255382,8.451211111832329,10.365228849251546,7.686500527183218,9.294620748891628,7.238404739325079,8.550746785383243,8.011227255423254,9.079484783826816
GSM955482,9.398743691938192,7.139551352398794,7.562242424221073,5.523561956057013,10.970105890612182,7.285402218862249,8.603626344986191,8.060695931687555,10.380461065088976,9.12670447284319,9.319672120946995,10.571752643503546,7.607330313749611,9.25502856981873,8.108524456778168,8.459431618637296,7.826548487290916,10.309476353841106
GSM955483,8.778077129535358,7.10852445677817,7.366322214245815,5.392317422778761,10.181152256865566,7.266786540694902,8.49585502688717,7.022367813028454,10.266786540694902,9.91737207947684,9.64745842645492,10.308339030139408,7.592457037268081,9.45532722030456,7.442943495848729,7.741466986401146,7.700439718141093,9.91288933622996
GSM955484,9.481799431665753,7.159871336778389,7.894817763307945,8.76155123244448,11.51668494930961,7.219168520462162,8.550746785383243,7.539158811108032,9.86573327085176,9.438791852578262,9.221587121264806,10.005624549193875,7.761551232444479,9.60177078840771,7.813781191217037,8.86418614465428,7.930737337562887,8.945443836377912
GSM955485,9.80896417491926,7.10852445677817,7.6582114827517955,6.857980995127572,10.395534135462302,7.707359132080882,8.861086905995393,7.870364719583405,9.691743519171276,8.224001674198107,8.294620748891626,9.995767150877802,7.592457037268081,9.517669388133813,8.426264754702098,9.154818109052105,7.426264754702098,9.372865060112588
GSM955486,9.573647187493323,6.6865005271832185,7.426264754702098,6.714245517666122,10.015415052386688,7.761551232444479,8.727920454563199,7.357552004618085,9.39660478118186,8.632995197142959,8.467605550082997,9.961449694398196,7.417852514885899,8.948367231584678,7.599912842187128,8.813781191217037,7.622051819456376,8.971543553950772
GSM955487,9.936637939002573,6.599912842187128,7.357552004618085,6.375039431346925,10.35974956032233,7.839203788096944,8.049848549450562,7.483815777264256,8.897845456005513,8.487840033823051,8.957102041562287,9.533329732305834,7.507794640198696,9.453270634010623,8.247927513443585,9.233619676759702,7.10852445677817,9.422064766172811
GSM955488,9.303780748177104,6.988684686772166,7.90086680798075,6.303780748177103,10.372865060112588,7.700439718141093,7.924812503605781,8.149747119504683,9.027905996569883,9.266786540694902,9.438791852578262,10.236014191900086,7.636624620543649,9.438791852578262,8.703903573444665,8.823367240046236,7.761551232444479,9.084808387804362
GSM955489,9.493855449240824,7.366322214245815,7.741466986401146,7.507794640198696,10.222794902868111,8.335390354693924,9.016808287686551,7.679480099505446,10.151016538892248,8.45532722030456,8.483815777264256,10.329796338220705,7.741466986401146,9.7279204545632,8.129283016944965,8.714245517666123,7.562242424221073,8.071462362556625
GSM955490,9.78463484555752,7.392317422778761,7.607330313749611,5.832890014164742,10.447083226209651,7.800899899920305,8.768184324776927,8.49585502688717,9.509775004326938,9.310612781659527,9.283088353024002,10.644757592516257,7.707359132080882,9.231221180711186,8.027905996569885,8.614709844115207,7.794415866350106,10.040289721025715
GSM955491,9.34207466799914,6.643856189774725,7.515699838284044,5.906890595608519,10.672425341971495,7.994353436858858,8.49585502688717,7.948367231584678,9.721099188707186,9.415741768290092,9.22881869049588,10.144658242831882,7.348728154231078,9.25266543245025,7.936637939002572,8.689997971419446,7.651051691178929,9.599912842187129
GSM955492,9.29691620687929,6.149747119504682,8.129283016944965,6.149747119504682,10.469641817239516,8.169925001442312,8.592457037268082,7.339850002884624,9.22881869049588,9.73640193131829,8.991521846075695,10.55170826162069,7.693486957499325,9.113742166049189,7.357552004618085,8.233619676759702,7.826548487290916,8.62935662007961
GSM955493,9.45532722030456,6.882643049361842,7.800899899920305,6.977279923499917,10.431497604258052,7.882643049361842,8.647458426454921,7.499845887083206,9.487840033823051,9.312882955284357,8.839203788096945,10.08613622502731,7.467605550082998,9.445014845868425,7.679480099505446,9.041659151637216,7.774787059601174,9.515699838284045
GSM955494,9.415741768290092,7.118941072723508,7.554588851677638,4.954196310386876,10.111135670234708,7.531381460516312,8.744833837499545,7.076815597050832,9.3151495622563,9.80896417491926,9.581200581924955,10.585901449690772,7.339850002884624,9.5980525001616,6.977279923499917,9.372865060112588,7.90086680798075,6.6293566200796095
GSM955495,9.746514321138465,6.491853096329675,7.118941072723508,6.022367813028454,10.471675214392045,7.614709844115207,8.375039431346924,7.94251450533924,9.65105169117893,8.679480099505447,8.554588851677638,9.920352855415082,6.700439718141092,9.64565843240871,7.643856189774724,8.800899899920305,7.459431618637297,9.91139198784346
GSM955496,9.4241662888181,6.459431618637298,7.651051691178929,6.357552004618085,11.004220466318197,8.060695931687555,8.933690654952235,7.6293566200796095,9.39231742277876,9.26912667914942,9.22881869049588,10.027905996569883,7.219168520462162,8.507794640198696,7.417852514885899,8.915879378835772,7.531381460516312,8.219168520462162
GSM955497,10.785452468158542,5.584962500721157,8.471675214392045,5.954196310386876,10.260919533662904,7.599912842187128,8.813781191217037,7.614709844115207,9.459431618637296,9.407267764244732,9.449148645375436,10.347621368568134,7.774787059601174,8.86418614465428,8.011227255423254,8.233619676759702,7.383704292474053,9.280770770130603
GSM955498,8.90086680798075,6.700439718141092,7.651051691178929,6.442943495848729,11.480790201095816,7.05528243550119,8.303780748177104,7.294620748891627,9.4241662888181,9.108524456778168,8.778077129535358,9.854868383260238,7.614709844115207,9.674192268145683,7.965784284662087,8.558420713268665,7.499845887083206,9.394462694610317
GSM955499,9.933690654952237,8.0,7.409390936137703,8.31741261376487,9.954196310386877,7.734709620225839,9.627533884472792,7.794415866350106,9.084808387804362,8.997179480937621,8.88264304936184,10.277287400130357,8.199672344836364,9.447083226209651,8.224001674198107,8.592457037268082,8.0,8.971543553950772
GSM955500,9.285402218862249,7.066089190457772,7.546894459887637,8.294620748891626,9.417852514885896,8.625708843064466,8.335390354693924,7.614709844115207,8.76155123244448,9.245552706255683,9.370687406807216,9.68650052718322,7.794415866350106,9.840777923595054,7.820178962415189,8.800899899920305,7.022367813028454,8.842350343413809
GSM955501,9.121533517340032,7.599912842187128,7.693486957499325,6.643856189774725,10.26209484537018,8.108524456778168,8.751544059089097,7.266786540694902,10.129283016944967,8.826548487290916,8.791162888555018,10.410451351503994,7.276124405274238,9.398743691938192,7.845490050944376,8.823367240046236,7.800899899920305,8.59618975614441
GSM955502,9.505811553919594,7.348728154231078,8.03342300153745,7.169925001442313,10.35424938194524,8.108524456778168,8.951284714966972,7.614709844115207,9.714245517666123,8.060695931687555,8.558420713268665,10.030667136246942,7.562242424221073,9.355351096424812,8.252665432450248,8.954196310386877,7.912889336229962,8.90388184573618
GSM955503,9.539158811108033,7.491853096329675,7.870364719583405,6.247927513443586,9.9901039638575,8.214319120800766,8.700439718141093,6.426264754702098,9.92184093707449,9.366322214245816,9.312882955284357,9.7431513941125,7.754887502163469,9.319672120946995,7.686500527183218,8.686500527183219,7.276124405274238,8.994353436858859
GSM955504,9.560332834212442,7.199672344836364,7.86418614465428,8.810571634741148,10.380461065088976,8.539158811108031,8.252665432450248,7.787902559391432,9.306061689428342,8.823367240046236,8.98299357469431,9.7431513941125,8.467605550082997,9.698704666770343,8.74819284958946,8.603626344986191,7.375039431346925,7.539158811108032
GSM955505,9.546894459887636,7.219168520462162,7.339850002884624,6.375039431346925,9.861086905995393,8.7714894695006,8.618385502258606,7.554588851677638,9.705632387361414,8.7714894695006,9.02513956227851,9.905387005018133,7.209453365628949,9.69522829149575,7.826548487290916,8.707359132080883,7.098032082960527,8.92481250360578
GSM955506,8.879583249612784,6.442943495848729,7.714245517666122,6.754887502163469,10.329796338220705,7.584962500721156,8.434628227636725,7.807354922057604,9.54882190845875,9.659995892429976,9.22881869049588,10.231221180711186,7.539158811108032,9.579315937580017,7.800899899920305,8.257387842692651,7.820178962415189,9.257387842692651
GSM955507,9.18239435340453,7.10852445677817,8.03342300153745,5.20945336562895,10.213104219641908,8.252665432450248,8.134426320220927,8.194756854422248,9.640244936222349,9.778077129535358,9.567956075415466,10.61470984411521,7.94251450533924,9.06339508128851,7.515699838284044,8.885696373339394,7.189824558880018,9.4241662888181
GSM955508,9.672425341971495,7.409390936137703,7.366322214245815,6.977279923499917,12.094407633081207,7.10852445677817,8.353146825498083,7.622051819456376,9.631177055703978,9.80574387215162,9.84862294042934,10.20945336562895,7.592457037268081,9.672425341971495,8.348728154231077,8.873444112515376,7.523561956057013,9.887220615468385
GSM955509,10.570804437724496,7.562242424221073,7.988684686772166,7.169925001442313,11.879200317947392,7.189824558880018,9.481799431665753,7.906890595608519,10.072802534544207,7.139551352398794,8.857980995127573,10.00982861736811,7.022367813028454,9.611024797307351,8.149747119504683,9.189824558880018,8.326429487122303,10.554588851677638
GSM437270,10.071462362556623,6.507794640198696,8.118941072723507,8.2667865406949,10.320800548881635,8.262094845370179,9.08746284125034,7.754887502163469,9.823367240046236,9.303780748177104,9.333155350310616,10.532355925288847,7.515699838284044,8.965784284662087,7.643856189774724,8.927777962082342,8.252665432450248,10.277287400130357
GSM437271,10.276124405274238,7.607330313749611,7.74819284958946,7.149747119504682,11.743992861060176,8.204571144249204,9.328674927327947,8.118941072723507,10.788718332690458,9.93810932621924,9.799281621521924,10.32755264408124,7.531381460516312,9.766528908598865,8.539158811108031,9.036173612553483,8.632995197142959,10.664447284547972
GSM437272,10.052568050804156,8.016808287686553,8.303780748177104,8.154818109052105,9.78463484555752,9.7714894695006,8.703903573444665,8.507794640198696,10.41996017784789,9.157346935362844,9.142107057302551,10.260919533662904,7.832890014164742,9.64565843240871,8.290018846932618,8.851749041416058,8.370687406807217,9.394462694610317
GSM437273,10.650154213675094,6.954196310386876,7.607330313749611,6.832890014164742,11.1006623390052,8.228818690495881,8.62935662007961,7.614709844115207,10.644757592516257,9.91139198784346,9.899356922923111,10.001408194392807,7.05528243550119,9.60917873814198,8.257387842692651,9.754887502163468,8.78135971352466,10.28886607416582
GSM437274,10.074141462752506,7.442943495848729,7.507794640198696,7.303780748177103,10.048486873992337,8.654636028527968,8.76155123244448,7.467605550082998,10.642051692927977,9.36194377373524,9.521600439723729,10.846273911349908,7.592457037268081,9.17492568250068,8.103287808412023,9.287712379549449,8.721099188707186,9.927777962082342
GSM437275,10.7431513941125,7.179909090014935,7.787902559391432,6.6865005271832185,10.76155123244448,8.290018846932618,9.038918989292304,7.965784284662087,10.183635381473218,9.688250309133178,9.588714635582264,10.52061868055628,7.515699838284044,9.350939181546432,8.076815597050832,9.541096615349524,8.405141463136344,10.91139198784346
GSM437276,9.887220615468385,7.22881869049588,7.86418614465428,7.375039431346925,10.283088353024002,8.134426320220927,8.59618975614441,7.988684686772166,10.074141462752506,9.214319120800766,9.54882190845875,10.568906154502084,7.714245517666122,8.92184093707449,8.011227255423254,8.885696373339394,7.88874324889826,10.047123912114026
GSM437277,10.452241240430816,7.409390936137703,7.774787059601174,7.118941072723508,11.156083076288684,8.640244936222347,8.721099188707186,7.483815777264256,10.251482410620213,10.072802534544207,9.86418614465428,10.60825482197791,7.475733430966398,9.116343961237469,7.882643049361842,9.453270634010623,8.344295907915816,10.222794902868111
GSM437278,10.25266543245025,7.159871336778389,8.027905996569885,7.066089190457772,10.65642486327778,8.49585502688717,8.848622940429339,7.906890595608519,10.377210530388552,9.426264754702098,9.26912667914942,10.558420713268664,7.409390936137703,9.207014320177532,7.761551232444479,9.105908508571158,8.693486957499326,9.65284497300198
GSM437279,9.721099188707186,7.569855608330948,8.103287808412023,7.03342300153745,9.88264304936184,8.75488750216347,8.39231742277876,7.839203788096944,10.233619676759702,9.335390354693924,9.179909090014934,10.76983784362944,7.546894459887637,9.453270634010623,8.447083226209653,9.019590728357882,8.519636252843213,10.365228849251546
GSM437280,10.744833837499549,7.348728154231078,7.826548487290916,8.290018846932618,10.277287400130357,8.661778097771986,8.280770770130603,7.930737337562887,10.084808387804362,9.537218400538595,9.12670447284319,10.611024797307351,7.665335917185176,9.333155350310616,7.912889336229962,9.005624549193879,8.294620748891626,9.113742166049189
GSM437281,10.103287808412022,7.515699838284044,7.839203788096944,7.826548487290916,10.189824558880018,8.430452551665532,8.523561956057014,7.807354922057604,10.124121311829189,9.036173612553483,9.280770770130603,10.382624026574916,7.930737337562887,9.605479518061667,8.08746284125034,9.05528243550119,7.960001932068081,10.130570562805428
GSM437282,9.722807531169549,7.651051691178929,8.2667865406949,7.6582114827517955,9.839203788096944,8.915879378835772,8.092757140919852,8.285402218862249,10.325305455089683,10.192292814470768,9.603626344986193,10.51175265376738,7.876516946565,9.501837184902296,7.86418614465428,8.800899899920305,8.51175265376738,9.586839787961829
GSM437283,9.90388184573618,7.94251450533924,7.98299357469431,7.011227255423254,10.910642730469624,9.335390354693924,9.41151098801207,7.774787059601174,10.99506046703272,8.682994583681683,8.092757140919852,10.709083812550343,7.643856189774724,9.533329732305834,8.611024797307353,8.63662462054365,8.475733430966399,8.689997971419446
GSM437284,10.153552031708111,7.339850002884624,7.839203788096944,7.523561956057013,10.200898605038445,8.430452551665532,7.88874324889826,7.499845887083206,10.162391328756906,9.802516365121225,9.4898479604393,10.5127404628035,7.994353436858858,9.661778097771988,8.066089190457772,8.451211111832329,8.625708843064466,9.567956075415466
GSM437285,9.377210530388552,7.86418614465428,8.113742166049189,8.330916878114618,9.796039608829773,9.090112419664289,9.326429487122304,7.94251450533924,10.08746284125034,9.312882955284357,8.870364719583405,10.744833837499549,8.082149041353873,9.257387842692651,7.977279923499917,9.002815015607053,8.92481250360578,9.842350343413807
GSM437286,10.066089190457772,6.643856189774725,8.60733031374961,9.49585502688717,9.339850002884624,9.154818109052105,8.581200581924957,7.693486957499325,9.698704666770343,10.536247215688128,10.738092259620492,11.291170699321862,8.076815597050832,9.303780748177104,8.238404739325079,8.714245517666123,8.252665432450248,9.4797802640291
GSM437287,10.258566033889933,6.285402218862249,7.741466986401146,7.45121111183233,10.642954223480332,8.396604781181859,8.467605550082997,7.693486957499325,10.277287400130357,9.834471049984222,9.233619676759702,10.265615046484458,6.6865005271832185,9.57553924683453,8.204571144249204,9.016808287686551,8.599912842187129,9.734709620225836
GSM437288,9.90689059560852,7.022367813028454,7.179909090014935,6.965784284662088,11.433585441150496,7.459431618637297,8.927777962082342,7.569855608330948,9.569855608330949,9.471675214392045,9.219168520462162,10.203348002979764,6.672425341971495,9.438791852578262,8.566054038171092,9.030667136246942,8.169925001442312,10.14210705730255
GSM437289,9.99859042974533,6.954196310386876,7.820178962415189,6.6865005271832185,10.485829308701906,8.546894459887637,8.936637939002571,8.022367813028454,9.684748620421626,9.933690654952237,9.50382573799575,11.130570562805428,7.622051819456376,9.278449458220482,7.960001932068081,8.794415866350105,8.339850002884624,7.906890595608519
GSM437290,9.918863237274596,7.303780748177103,7.554588851677638,6.930737337562887,9.951284714966972,7.768184324776926,9.149747119504683,7.721099188707186,10.171176797651771,8.73470962022584,8.491853096329676,10.694357887221452,7.409390936137703,9.46352437327118,7.721099188707186,9.111135670234708,8.330916878114618,8.88874324889826
GSM437291,9.86418614465428,6.882643049361842,7.826548487290916,7.266786540694902,9.521600439723729,8.59618975614441,9.326429487122304,7.74819284958946,10.308339030139408,8.778077129535358,8.915879378835772,10.4542992936199,7.924812503605781,9.50382573799575,7.592457037268081,8.807354922057604,8.569855608330949,9.388017285345136
GSM437292,9.89026427702111,6.044394119358453,7.523561956057013,6.754887502163469,10.184875342908285,7.930737337562887,8.86418614465428,7.800899899920305,10.482807956726669,9.95274124718649,9.703903573444665,10.696967526234287,7.539158811108032,9.29232163280204,7.599912842187128,8.76487159073609,8.422064766172811,10.239598529249124
GSM437293,10.700439718141093,6.845490050944376,7.577428828035749,6.672425341971495,9.509775004326938,8.96289600533726,9.129283016944967,7.686500527183218,10.519636252843211,9.240791332161958,9.659995892429976,10.4542992936199,7.417852514885899,9.312882955284357,7.044394119358453,9.17492568250068,8.515699838284043,9.121533517340032
GSM437294,9.749869427396844,6.930737337562887,7.700439718141093,6.754887502163469,10.863411958941638,8.16490692667569,8.027905996569885,7.383704292474053,10.226412192788786,9.328674927327947,9.62935662007961,10.236014191900086,6.820178962415189,9.129283016944967,8.442943495848729,9.098032082960527,7.9188632372745955,9.383704292474052
GSM437295,9.826548487290916,7.066089190457772,7.614709844115207,7.845490050944376,9.594324603924848,8.562242424221074,8.238404739325079,7.672425341971495,10.462502272597265,8.57742882803575,8.971543553950772,10.434628227636724,7.098032082960527,9.370687406807216,6.6865005271832185,8.832890014164743,8.39231742277876,7.894817763307945
GSM437296,9.513727595952435,6.10852445677817,7.707359132080882,7.607330313749611,10.109830654278792,8.339850002884624,9.483815777264256,7.584962500721156,10.445014845868425,9.90388184573618,9.821773981970567,10.4241662888181,7.03342300153745,8.20945336562895,7.768184324776926,9.344295907915818,8.535275376620802,9.068778277985412
GSM437297,10.336506559810257,7.584962500721156,7.693486957499325,8.379378367071263,10.5401280385821,8.076815597050832,7.774787059601174,8.08746284125034,9.67595703294175,9.99717948093762,9.949826710759112,10.665335917185176,7.294620748891627,9.583082767502932,8.45532722030456,9.447083226209651,8.413627929024173,10.0566377151132
GSM437298,9.905387005018133,5.832890014164742,7.954196310386876,7.577428828035749,9.85642552862553,8.442943495848729,9.280770770130603,7.714245517666122,9.52552080909507,9.588714635582264,9.221587121264806,10.934428040626804,7.044394119358453,9.105908508571158,7.672425341971495,9.154818109052105,8.658211482751796,7.794415866350106
GSM437299,9.972979786066292,7.294620748891627,7.741466986401146,6.845490050944376,9.353146825498085,8.543031820255239,8.417852514885897,7.807354922057604,9.980139577639155,9.923327485419192,9.523561956057014,10.623881490013458,7.294620748891627,9.39231742277876,8.523561956057014,9.385862400641464,8.409390936137703,9.971543553950772
GSM437300,9.682994583681683,6.768184324776926,7.475733430966398,7.321928094887362,9.422064766172811,7.988684686772166,8.768184324776927,7.523561956057013,9.871905237659186,9.843921051289035,9.67065624911844,10.71681946132995,7.366322214245815,9.436711542137214,7.375039431346925,9.688250309133178,8.50382573799575,9.74819284958946
GSM437301,10.51865315567339,7.247927513443586,7.94251450533924,7.294620748891627,9.89633240390994,8.257387842692651,10.338736382573916,8.247927513443585,10.134426320220928,9.625708843064466,9.26912667914942,10.005624549193875,7.754887502163469,9.285402218862249,7.357552004618085,9.273795599214266,8.214319120800766,7.851749041416057
GSM437302,9.34872815423108,6.409390936137703,7.894817763307945,7.098032082960527,9.659995892429976,8.62935662007961,8.885696373339394,7.774787059601174,9.436711542137214,9.98584193700334,9.405141463136344,10.927037168720297,7.622051819456376,9.306061689428342,7.098032082960527,9.20945336562895,8.679480099505447,6.491853096329675
GSM437303,10.210671343785622,7.03342300153745,7.622051819456376,7.459431618637297,10.076815597050832,8.076815597050832,9.142107057302551,7.754887502163469,10.653740778706569,9.221587121264806,9.640244936222349,10.257387842692651,7.0,9.219168520462162,8.271463027904375,9.29232163280204,8.409390936137703,9.162391328756906
GSM437304,9.962896005337262,7.483815777264256,7.994353436858858,7.693486957499325,9.620219825507489,8.918863237274595,9.113742166049189,7.882643049361842,10.611024797307351,8.79766152585376,8.60733031374961,10.567005370247031,7.700439718141093,9.491853096329676,8.527477006060396,9.290018846932618,8.59618975614441,8.43879185257826
GSM437305,10.124121311829189,6.672425341971495,8.098032082960527,7.219168520462162,9.756556322524087,9.0,8.379378367071263,8.233619676759702,10.016808287686557,9.758223214726724,9.668884984266247,10.31174831500496,7.707359132080882,9.661778097771988,8.252665432450248,9.233619676759702,8.491853096329676,6.965784284662088
GSM437306,9.758223214726724,7.774787059601174,8.144658242831882,7.592457037268081,9.828136484194108,8.92481250360578,8.370687406807217,8.558420713268665,10.232420927176076,9.068778277985412,8.710806433699352,10.533329732305834,8.027905996569885,9.631177055703978,8.539158811108031,8.717676423066395,8.17492568250068,8.396604781181859
GSM437307,9.920352855415082,7.199672344836364,7.794415866350106,9.098032082960527,10.062046137720492,7.90086680798075,8.409390936137703,8.022367813028454,10.14210705730255,9.887220615468385,9.98441845880114,10.625708843064466,7.622051819456376,9.199672344836364,8.622051819456377,9.294620748891628,8.59618975614441,10.505811553919594
GSM437308,10.352043425795433,7.876516946565,7.857980995127572,8.72451385311995,9.958552715431011,8.876516946565,8.912889336229961,7.584962500721156,10.93737382019215,9.430452551665532,9.147204924942228,10.217957697864112,7.531381460516312,9.35974956032233,8.290018846932618,9.330916878114618,8.379378367071263,9.89026427702111
GSM437309,10.25266543245025,7.098032082960527,7.483815777264256,7.10852445677817,10.894059846274022,7.614709844115207,9.226412192788786,7.774787059601174,9.816983623255382,9.438791852578262,8.83605035505807,10.188588845707349,6.94251450533924,9.355351096424812,8.276124405274238,9.428360172704291,8.842350343413809,9.900866807980748
GSM437310,10.30720080914081,6.614709844115209,7.851749041416057,7.189824558880018,9.65105169117893,8.262094845370179,8.703903573444665,8.092757140919852,10.459431618637298,8.45532722030456,9.052568050804156,9.83605035505807,6.768184324776926,8.787902559391432,7.294620748891627,9.149747119504683,8.442943495848729,8.848622940429339
GSM437311,9.689997971419444,6.643856189774725,8.154818109052105,10.956376157249672,10.145932145820517,7.906890595608519,8.370687406807217,7.607330313749611,9.65642486327778,8.92481250360578,8.16490692667569,9.90689059560852,6.894817763307944,8.774787059601174,7.426264754702098,9.271463027904376,8.523561956057014,7.426264754702098
GSM437312,10.203348002979764,7.03342300153745,7.6293566200796095,6.930737337562887,9.958552715431011,8.491853096329676,9.7262181593322,7.86418614465428,10.036173612553483,9.868822554775,9.974414589805528,10.471675214392045,7.03342300153745,9.7632123668144,8.714245517666123,9.306061689428342,8.573647187493323,10.458406613236534
GSM437313,10.134426320220928,7.011227255423254,7.45121111183233,6.727920454563199,11.206403913973848,7.6293566200796095,8.527477006060396,7.686500527183218,9.91139198784346,10.072802534544207,7.577428828035749,10.559377090526684,7.098032082960527,9.319672120946995,8.442943495848729,9.535275376620804,8.491853096329676,10.807354922057604
GSM437314,10.181152256865566,6.6293566200796095,7.672425341971495,7.569855608330948,10.891024190149498,8.049848549450562,8.74819284958946,7.672425341971495,9.7431513941125,8.76155123244448,8.507794640198696,9.914385132155443,6.554588851677638,9.451211111832327,7.366322214245815,9.50382573799575,8.507794640198696,9.756556322524087
GSM437315,9.874981347653774,7.276124405274238,8.214319120800766,8.038918989292302,9.719388820942084,8.016808287686553,8.46352437327118,8.098032082960527,9.74819284958946,8.479780264029099,8.933690654952235,10.476746203939468,7.94251450533924,9.72962074355304,8.326429487122303,9.20212382383046,8.303780748177104,8.499845887083206
GSM437316,5.08746284125034,7.912889336229962,7.754887502163469,6.39231742277876,10.490850876740298,8.011227255423254,7.22881869049588,7.266786540694902,10.422064766172811,9.567956075415466,9.758223214726724,10.693486957499326,7.774787059601174,10.153552031708111,8.527477006060396,6.303780748177103,5.614709844115208,8.632995197142959
GSM437317,10.188588845707349,7.294620748891627,7.6582114827517955,6.7414669864011465,10.857980995127573,8.108524456778168,8.321928094887362,7.523561956057013,9.918863237274596,9.517669388133813,9.824958740528524,10.548821908458752,6.832890014164742,9.840777923595054,8.471675214392045,9.240791332161958,7.948367231584678,8.383704292474054
GSM437318,10.216745858195306,6.807354922057604,7.417852514885899,7.357552004618085,9.56414948998573,8.022367813028454,8.159871336778389,7.357552004618085,9.967226258835993,10.220378327695228,9.766528908598865,10.667998535672528,7.294620748891627,9.834471049984222,7.734709620225839,9.226412192788786,8.519636252843213,9.321928094887362
GSM437319,10.230020435705637,6.918863237274596,7.700439718141093,8.071462362556625,10.851749041416058,7.948367231584678,8.2667865406949,7.714245517666122,10.38586240064146,9.092757140919852,9.394462694610317,10.19598729802851,7.066089190457772,9.843921051289035,8.447083226209653,9.113742166049189,8.066089190457772,9.121533517340032
GSM437320,10.161131882984307,7.475733430966398,7.672425341971495,7.813781191217037,9.505811553919594,8.066089190457772,8.839203788096945,7.515699838284044,10.312882955284357,8.294620748891626,8.682994583681683,10.492854620174748,7.312882955284356,8.787902559391432,7.954196310386876,8.980139577639157,8.044394119358454,8.535275376620802
GSM437321,10.251482410620213,6.94251450533924,7.607330313749611,7.636624620543649,9.64745842645492,8.066089190457772,8.75488750216347,7.741466986401146,10.309476353841106,9.567956075415466,9.539158811108033,10.29920801838728,7.339850002884624,9.124121311829189,8.45532722030456,9.346513733165636,8.280770770130603,9.746514321138465
GSM437322,9.672425341971495,7.08746284125034,7.679480099505446,7.03342300153745,9.521600439723729,7.832890014164742,8.689997971419446,7.392317422778761,10.227615943414223,9.36850646150769,9.60917873814198,10.57742882803575,7.426264754702098,8.016808287686553,8.335390354693924,8.98299357469431,8.710806433699352,9.603626344986193
GSM437323,10.072802534544207,6.357552004618085,7.622051819456376,7.741466986401146,9.544964432789238,8.144658242831882,9.89633240390994,7.499845887083206,10.032045726930807,9.618385502258606,8.936637939002571,10.96000193206808,7.562242424221073,9.381542951184583,8.134426320220927,9.388017285345136,8.49585502688717,9.211888294546004
GSM437324,9.970105890612182,6.894817763307944,7.507794640198696,7.257387842692652,9.92481250360578,7.6293566200796095,9.134426320220928,7.22881869049588,9.766528908598865,9.590587049915037,9.189824558880018,10.410451351503994,6.820178962415189,9.192292814470768,8.285402218862249,9.67065624911844,8.696967526234287,10.015415052386688
GSM327282,9.471675214392045,7.721099188707186,7.098032082960527,8.228818690495881,11.029287226968243,8.573647187493323,8.63662462054365,7.857980995127572,10.279610581052486,10.236014191900086,9.905387005018133,10.648357582009666,7.467605550082998,9.546894459887636,8.49585502688717,8.658211482751796,7.651051691178929,9.845490050944376
GSM327283,9.449148645375436,7.08746284125034,7.149747119504682,7.577428828035749,9.76487159073609,8.57742882803575,8.527477006060396,7.499845887083206,10.352043425795433,9.491853096329676,9.688250309133178,9.611024797307351,8.113742166049189,9.531381460516313,7.592457037268081,8.388017285345136,7.348728154231078,9.434628227636724
GSM327284,9.36194377373524,5.954196310386876,7.6293566200796095,5.459431618637297,10.99859042974533,8.280770770130603,8.63662462054365,7.651051691178929,9.751544059089095,9.403012023574997,9.144658242831882,11.189824558880018,7.417852514885899,9.159871336778387,7.954196310386876,8.016808287686553,7.88874324889826,9.250298417906333
GSM327285,8.96289600533726,7.118941072723508,7.807354922057604,9.060695931687556,10.090112419664289,8.665335917185176,8.584962500721156,7.857980995127572,9.558420713268664,8.957102041562287,8.76487159073609,10.721953612801386,7.592457037268081,9.34872815423108,7.622051819456376,8.88264304936184,7.954196310386876,9.231221180711186
GSM327286,8.912889336229961,7.348728154231078,7.383704292474053,6.129283016944967,10.24198314969433,8.519636252843213,8.73470962022584,7.321928094887362,10.434628227636724,9.118941072723509,9.068778277985412,10.905387005018133,7.491853096329675,9.688250309133178,8.375039431346924,8.459431618637296,7.774787059601174,9.108524456778168
GSM327287,9.394462694610317,7.417852514885899,7.665335917185176,6.569855608330948,10.171176797651771,8.335390354693924,7.813781191217037,7.781359713524661,10.546894459887636,9.442943495848729,9.569855608330949,10.822570830950168,7.266786540694902,7.434628227636725,7.459431618637297,8.357552004618084,8.731319031025064,9.76487159073609
